Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2013,2013,1000 No,124.570000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2014,2014,1000 No,119.820000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2015,2015,1000 No,107.340000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2016,2016,1000 No,114.420000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2017,2017,1000 No,137.260000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2018,2018,1000 No,171.180000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2019,2019,1000 No,118.790000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2020,2020,1000 No,132.380000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2021,2021,1000 No,135.630000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2022,2022,1000 No,81.180000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2023,2023,1000 No,79.460000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2024,2024,1000 No,70.370000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21091,"Employment in agriculture by status of employment, total",3,Female,6199,Value,2025,2025,1000 No,93.750000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2005,2005,1000 No,262.140000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2006,2006,1000 No,262.980000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2007,2007,1000 No,281.650000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2008,2008,1000 No,318.310000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2009,2009,1000 No,355.930000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2010,2010,1000 No,319.940000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2011,2011,1000 No,321.460000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2012,2012,1000 No,279.920000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2013,2013,1000 No,335.440000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2014,2014,1000 No,296.440000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2015,2015,1000 No,325.060000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2016,2016,1000 No,325.590000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2017,2017,1000 No,387.870000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2018,2018,1000 No,417.020000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2019,2019,1000 No,381.930000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2020,2020,1000 No,468.480000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2021,2021,1000 No,522.400000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2022,2022,1000 No,501.690000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2023,2023,1000 No,534.990000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2024,2024,1000 No,475.250000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",1,Total,6199,Value,2025,2025,1000 No,547.040000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2005,2005,1000 No,247.960000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2006,2006,1000 No,246.350000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2007,2007,1000 No,260.200000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2008,2008,1000 No,295.570000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2009,2009,1000 No,333.870000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2010,2010,1000 No,294.430000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2011,2011,1000 No,300.870000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2012,2012,1000 No,261.450000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2013,2013,1000 No,312.180000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2014,2014,1000 No,282.400000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2015,2015,1000 No,304.290000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2016,2016,1000 No,305.900000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2017,2017,1000 No,368.200000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2018,2018,1000 No,388.500000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2019,2019,1000 No,357.810000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2020,2020,1000 No,396.810000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2021,2021,1000 No,446.260000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2022,2022,1000 No,460.920000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2023,2023,1000 No,500.320000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2024,2024,1000 No,443.140000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",2,Male,6199,Value,2025,2025,1000 No,511.310000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2005,2005,1000 No,14.180000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2006,2006,1000 No,16.620000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2007,2007,1000 No,21.440000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2008,2008,1000 No,22.740000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2009,2009,1000 No,22.050000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2010,2010,1000 No,25.510000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2011,2011,1000 No,20.590000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2012,2012,1000 No,18.470000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2013,2013,1000 No,23.260000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2014,2014,1000 No,14.040000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2015,2015,1000 No,20.770000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2016,2016,1000 No,19.690000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2017,2017,1000 No,19.670000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2018,2018,1000 No,28.530000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2019,2019,1000 No,24.110000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2020,2020,1000 No,71.680000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2021,2021,1000 No,76.140000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2022,2022,1000 No,40.780000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2023,2023,1000 No,34.680000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2024,2024,1000 No,32.110000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21100,"Employment in agriculture by status of employment, employees",3,Female,6199,Value,2025,2025,1000 No,35.740000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2005,2005,1000 No,571.520000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2006,2006,1000 No,655.470000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2007,2007,1000 No,610.910000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2008,2008,1000 No,650.780000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2009,2009,1000 No,692.340000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2010,2010,1000 No,802.280000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2011,2011,1000 No,768.220000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2012,2012,1000 No,871.850000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2013,2013,1000 No,815.870000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2014,2014,1000 No,657.020000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2015,2015,1000 No,673.110000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2016,2016,1000 No,635.500000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2017,2017,1000 No,784.960000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2018,2018,1000 No,784.360000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2019,2019,1000 No,748.050000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2020,2020,1000 No,384.440000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2021,2021,1000 No,304.550000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2022,2022,1000 No,278.470000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2023,2023,1000 No,313.170000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2024,2024,1000 No,332.230000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",1,Total,6199,Value,2025,2025,1000 No,344.860000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2005,2005,1000 No,506.110000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2006,2006,1000 No,568.270000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2007,2007,1000 No,542.630000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2008,2008,1000 No,569.970000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2009,2009,1000 No,591.700000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2010,2010,1000 No,689.200000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2011,2011,1000 No,686.560000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2012,2012,1000 No,769.680000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2013,2013,1000 No,714.560000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2014,2014,1000 No,551.240000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2015,2015,1000 No,586.540000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2016,2016,1000 No,540.780000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2017,2017,1000 No,667.370000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2018,2018,1000 No,641.710000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2019,2019,1000 No,653.370000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2020,2020,1000 No,323.910000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2021,2021,1000 No,245.060000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2022,2022,1000 No,238.070000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2023,2023,1000 No,268.390000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2024,2024,1000 No,293.970000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",2,Male,6199,Value,2025,2025,1000 No,286.860000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2005,2005,1000 No,65.410000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2006,2006,1000 No,87.200000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2007,2007,1000 No,68.270000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2008,2008,1000 No,80.810000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2009,2009,1000 No,100.640000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2010,2010,1000 No,113.080000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2011,2011,1000 No,81.660000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2012,2012,1000 No,102.160000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2013,2013,1000 No,101.310000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2014,2014,1000 No,105.780000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2015,2015,1000 No,86.570000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2016,2016,1000 No,94.720000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21107,"Employment in agriculture by status of employment, self-employed",3,Female,6199,Value,2017,2017,1000 No,117.590000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
