date,tmean_c,tmean_n,tmax_c,tmax_flag,tmin_c,tmin_flag,prcp_mm,prcp_flag
2010-07-18,17.83,13,23.0,,15.28,,17.5,G
2010-07-19,18.61,11,22.0,*,13.61,*,6.6,G
2010-07-20,20.72,13,24.0,*,14.78,*,0.5,G
2010-07-21,20.78,12,25.0,,14.5,,0.0,G
2010-07-22,21.11,11,25.0,*,14.0,*,0.0,I
2010-07-23,20.56,12,25.39,,13.61,,0.0,G
2010-07-24,21.83,13,25.0,*,15.39,*,0.0,G
2010-07-25,20.78,11,24.22,*,15.39,*,6.1,E
2010-07-26,19.67,11,24.39,,15.0,,9.9,E
2010-07-27,19.78,10,24.22,,15.0,,29.2,G
2010-07-28,20.89,11,24.0,*,17.0,*,14.2,G
2010-07-29,19.78,12,24.28,,13.11,,2.5,G
2010-07-30,20.17,12,23.0,,15.11,,8.9,G
2010-07-31,19.78,10,22.22,*,16.5,*,0.0,G
2010-08-01,20.0,12,23.0,*,16.0,*,16.8,G
2010-08-02,19.72,13,23.89,,14.89,,18.8,G
2010-08-03,19.72,11,23.22,,14.89,,3.3,G
2010-08-04,19.83,10,23.0,*,13.72,*,0.0,G
2010-08-05,21.06,11,23.89,,13.39,,24.4,G
2010-08-06,20.33,12,23.5,,15.0,,10.9,G
2010-08-07,20.06,13,23.78,,15.5,,27.2,G
2010-08-08,20.33,13,24.5,,15.61,,15.2,G
2010-08-09,20.5,13,25.0,*,12.78,*,0.0,G
2010-08-10,20.11,13,26.0,*,12.89,*,21.1,G
2010-08-11,19.33,12,25.72,,12.89,,17.0,G
2010-08-12,19.83,10,24.61,,14.0,,0.5,G
2010-08-13,21.22,13,26.0,*,13.22,*,12.2,G
2010-08-14,19.11,11,26.11,,13.0,,8.9,G
2010-08-15,20.61,13,23.0,*,16.39,*,0.8,G
2010-08-16,18.61,11,23.78,,13.78,,0.3,G
2010-08-18,19.06,12,23.39,,14.11,,2.5,G
2010-08-19,18.72,12,22.89,,15.22,,30.7,G
2010-08-20,18.89,11,23.5,,15.0,,31.8,G
2010-08-21,18.78,12,23.61,,14.5,,4.1,G
2010-08-22,18.56,13,23.22,,14.5,,24.9,G
2010-08-23,18.33,12,21.0,,14.78,,13.5,G
2010-08-24,19.94,12,23.61,,14.78,,7.9,G
2010-08-25,20.17,11,23.0,*,15.5,*,0.0,G
2010-08-26,19.33,13,24.0,*,14.0,*,4.1,G
2010-08-27,20.61,13,24.0,*,16.28,*,11.4,G
2010-08-28,20.5,12,23.11,*,15.89,*,0.0,G
2010-08-29,19.39,10,24.0,*,15.0,*,,
2010-08-30,19.61,13,24.22,*,15.0,*,16.5,G
2010-08-31,19.39,13,24.5,,12.61,,37.6,G
2010-09-01,19.06,10,24.0,,12.61,,8.6,G
2010-09-02,18.83,13,23.72,,12.61,,0.0,G
2010-09-03,18.06,12,22.78,,14.72,,8.4,G
2010-09-04,19.83,12,23.0,*,15.28,*,1.5,G
2010-09-05,20.33,13,24.0,,14.28,,3.0,G
2010-09-06,20.11,13,24.0,,14.72,,21.8,G
2010-09-07,19.78,12,24.5,,15.0,,13.5,G
2010-09-08,19.56,11,24.28,,15.0,,7.6,G
2010-09-09,20.5,11,25.22,,14.5,,1.0,G
2010-09-10,20.39,4,25.28,,15.28,,0.0,G
2010-09-11,20.33,13,24.0,*,14.0,*,6.6,G
2010-09-12,19.28,11,24.28,,14.22,,2.5,G
2010-09-13,20.5,13,23.0,*,16.72,*,14.2,G
2010-09-14,20.39,13,23.28,,16.11,,5.8,G
2010-09-15,19.5,13,24.0,,12.72,,0.0,G
2010-09-16,20.17,13,23.72,*,15.89,*,0.5,E
2010-09-17,19.06,11,24.0,*,15.78,*,,
2010-09-18,19.5,11,24.39,,14.5,,44.7,G
2010-09-19,19.61,11,24.11,,14.5,,9.4,G
2010-09-20,19.61,12,24.72,,15.22,,2.3,G
2010-09-21,18.78,13,24.0,,13.5,,29.5,G
2010-09-22,18.89,10,23.0,,14.0,,0.0,G
2010-09-23,17.72,9,23.28,,12.22,,20.8,G
2010-09-24,18.78,12,21.61,,12.22,,9.9,G
2010-09-25,18.0,13,21.89,,15.11,,13.2,G
2010-09-26,16.67,12,20.5,,15.5,,18.0,G
2010-09-27,16.5,7,17.72,,15.5,,15.0,G
2010-09-28,16.89,10,18.61,,16.0,,21.6,G
2010-09-29,16.56,11,18.11,,15.89,,0.0,G
2010-09-30,17.67,11,19.0,*,15.89,*,16.5,G
2010-10-01,17.67,10,20.0,*,15.89,*,20.3,G
2010-10-02,17.17,11,20.72,,14.89,,14.2,G
2010-10-03,17.33,11,19.5,*,14.0,*,0.0,G
2010-10-04,17.11,11,20.28,,13.89,,0.0,G
2010-10-05,16.67,12,20.0,,13.28,,0.0,G
2010-10-06,16.28,10,19.61,,13.28,,0.0,G
2010-10-07,16.5,12,20.78,,12.0,,0.0,G
2010-10-08,15.33,13,20.0,,12.0,,0.0,G
2010-10-09,15.61,13,18.5,,12.11,,0.0,G
2010-10-10,16.83,13,20.0,*,11.89,*,0.0,G
2010-10-11,17.83,12,20.39,,12.22,,0.0,I
2010-10-12,19.06,13,22.0,*,14.61,*,0.0,G
2010-10-13,17.28,12,22.5,,14.28,,0.0,G
2010-10-14,16.0,12,20.39,,14.5,,0.0,G
2010-10-15,15.56,11,18.28,,13.5,,0.0,I
2010-10-16,15.56,12,17.5,,13.5,,0.0,G
2010-10-17,16.0,11,19.0,*,14.0,*,0.0,G
2010-10-18,18.0,13,21.0,*,14.0,*,0.0,G
2010-10-19,19.17,7,22.0,*,15.0,*,0.0,I
2010-10-20,18.89,13,22.89,,11.72,,0.0,G
2010-10-21,18.56,12,22.39,,11.61,,0.0,G
2010-10-22,17.83,13,20.11,*,14.28,*,0.0,I
2010-10-23,18.61,13,22.0,*,13.0,*,,
2010-10-24,18.78,11,21.0,*,15.0,*,0.0,I
2010-10-25,19.44,12,23.0,*,16.0,*,0.0,I
2010-10-26,21.0,13,23.22,*,17.0,*,0.0,I
2010-10-27,21.17,13,25.0,*,12.0,*,0.0,I
2010-10-28,19.72,13,23.11,*,15.0,*,0.0,I
2010-10-29,18.39,10,21.0,*,15.39,*,0.0,E
2010-10-30,17.28,11,20.0,*,13.0,*,0.3,G
2010-10-31,18.17,11,22.0,*,14.0,*,0.0,G
2010-11-01,18.61,12,20.0,*,16.0,*,0.0,I
2010-11-02,18.72,11,21.28,,15.0,,0.0,G
2010-11-03,18.78,12,22.61,,13.39,,0.0,G
2010-11-04,15.28,11,17.5,*,13.0,*,0.8,G
2010-11-05,13.61,13,16.0,,10.0,,0.0,G
2010-11-06,12.72,13,16.11,,9.5,,0.0,G
2010-11-07,11.56,12,15.28,,8.61,,0.0,G
2010-11-08,14.11,12,17.0,*,8.89,*,0.0,I
2010-11-09,15.39,13,19.0,*,10.0,*,0.0,G
2010-11-10,16.61,12,22.0,*,7.78,*,0.0,G
2010-11-11,17.5,13,21.61,,7.78,,0.0,G
2010-11-12,16.56,12,21.0,,9.22,,0.0,G
2010-11-13,15.33,13,20.39,,9.78,,0.0,G
2010-11-14,17.89,8,20.0,*,13.0,*,0.5,G
2010-11-15,16.94,12,22.0,*,5.0,*,0.0,G
2010-11-16,17.39,13,22.61,,3.72,,0.0,G
2010-11-17,19.44,13,23.0,,9.22,,0.0,G
2010-11-18,18.28,11,23.39,,11.22,,0.0,G
2010-11-19,18.0,12,22.0,*,15.22,*,,
2010-11-20,18.44,12,21.0,*,15.22,*,7.1,E
2010-11-21,18.39,13,21.61,*,12.5,*,0.0,I
2010-11-22,17.83,12,21.72,,11.39,,0.0,I
2010-11-23,17.61,13,21.39,,11.61,,0.0,G
2010-11-24,18.22,11,21.11,*,10.61,*,0.0,G
2010-11-25,19.22,10,23.28,,10.22,,0.0,G
2010-11-26,19.0,12,23.0,*,10.0,*,0.0,I
2010-11-27,17.33,7,24.39,,9.22,,0.0,G
2010-11-28,18.28,12,22.0,*,13.78,*,0.0,G
2010-11-29,17.78,7,23.39,*,14.0,*,0.0,G
2010-11-30,18.89,13,25.0,*,8.11,*,0.0,G
2010-12-01,17.61,13,25.11,,8.0,,0.0,G
2010-12-02,15.39,14,19.89,,11.61,,0.0,E
2010-12-03,14.67,12,18.11,,11.61,,0.0,G
2010-12-04,14.72,12,18.0,*,12.0,*,0.0,G
2010-12-05,15.28,13,18.28,,9.5,,0.0,G
2010-12-06,14.5,13,18.28,,11.78,,0.0,G
2010-12-07,13.83,13,17.72,,10.39,,0.3,G
2010-12-08,16.78,10,20.78,,10.0,,0.0,G
2010-12-09,14.28,13,22.11,,10.0,,0.0,G
2010-12-10,13.17,12,16.61,,8.72,,0.0,G
2010-12-11,16.44,11,22.11,,6.28,,0.0,G
2010-12-12,17.56,13,25.0,*,4.61,*,0.0,G
2010-12-13,13.28,13,15.72,*,9.72,*,0.0,G
2010-12-14,10.67,12,16.39,,4.0,,0.0,G
2010-12-15,14.56,12,20.0,*,7.0,*,0.0,G
2010-12-16,17.72,13,23.0,*,6.22,*,0.0,G
2010-12-17,17.22,12,23.22,,2.72,,0.0,G
2010-12-18,21.22,5,24.0,*,16.22,*,0.0,G
2010-12-19,16.56,7,19.0,*,10.28,*,0.0,I
2010-12-23,17.0,8,20.0,*,13.0,*,0.0,G
2010-12-24,16.33,12,20.0,*,12.72,*,0.0,G
2010-12-25,15.61,13,20.89,,10.0,,0.0,G
2010-12-26,13.44,12,18.28,,6.0,,0.0,G
2010-12-27,12.56,13,16.22,,6.0,,0.0,G
2010-12-28,12.94,12,17.0,*,8.28,*,0.0,G
2010-12-29,17.61,11,24.0,*,8.0,*,0.0,G
2010-12-30,18.17,11,23.5,,6.78,,0.0,G
2010-12-31,18.44,11,24.0,*,8.0,*,0.0,I
2011-01-01,18.17,11,24.28,*,6.0,*,0.0,I
2011-01-02,18.5,11,25.78,,5.78,,0.0,G
2011-01-03,16.0,13,19.0,*,11.89,*,0.0,I
2011-01-04,13.83,7,18.78,,10.11,,0.0,G
2011-01-05,18.0,13,22.78,*,11.39,*,0.0,I
2011-01-06,16.44,13,23.28,,4.28,,0.0,G
2011-01-07,17.28,11,23.0,*,11.0,*,0.0,G
2011-01-08,16.06,8,24.5,*,4.89,*,0.0,I
2011-01-09,18.22,12,24.78,,4.0,,0.0,G
2011-01-10,19.17,13,26.0,*,6.0,*,0.0,G
2011-01-11,19.17,12,21.0,*,13.89,*,0.0,G
2011-01-12,16.5,11,21.39,,12.11,,0.0,G
2011-01-13,14.94,13,18.28,,13.0,,0.0,G
2011-01-14,14.0,13,16.39,,12.5,,0.0,G
2011-01-15,14.56,13,17.0,*,12.0,*,0.0,G
2011-01-16,17.83,13,23.28,,8.5,,0.0,G
2011-01-17,18.5,13,25.0,*,10.0,*,0.0,G
2011-01-18,18.72,12,25.28,,10.0,,3.6,G
2011-01-19,20.17,11,24.0,*,11.0,*,0.0,G
2011-01-20,19.72,13,25.39,*,13.0,*,0.0,I
2011-01-21,19.61,13,26.0,,8.89,,0.0,G
2011-01-22,17.78,11,25.0,,8.89,,0.0,G
2011-01-23,17.17,13,23.39,,11.0,,0.0,G
2011-01-24,18.11,10,23.0,*,8.0,*,0.5,G
2011-01-25,19.94,11,26.0,*,8.0,*,0.0,G
2011-01-26,18.44,13,25.89,,7.5,,0.0,G
2011-01-27,17.22,11,21.0,*,13.0,*,0.0,I
2011-01-28,15.28,12,17.0,*,13.78,*,10.9,E
2011-01-29,15.78,13,19.0,*,13.0,*,,
2011-01-30,18.56,13,23.22,*,9.0,*,0.3,G
2011-01-31,18.11,11,24.72,*,9.39,*,0.0,G
2011-02-01,19.83,13,26.61,*,10.0,*,0.0,G
2011-02-02,19.5,12,26.61,,7.0,,0.0,G
2011-02-03,18.39,12,25.11,,7.0,,0.0,G
2011-02-04,19.83,12,25.0,*,11.0,*,0.0,G
2011-02-05,17.67,11,21.0,*,13.0,*,0.0,I
2011-02-06,19.22,13,25.0,*,10.0,*,0.0,G
2011-02-07,18.33,12,25.22,,6.28,,0.0,G
2011-02-08,18.06,13,24.22,,6.28,,0.0,G
2011-02-09,19.44,12,26.0,*,9.89,*,0.0,I
2011-02-10,18.5,13,25.5,,7.5,,0.0,G
2011-02-11,18.5,13,23.28,,7.5,,0.0,G
2011-02-12,16.06,10,21.72,,7.5,,8.4,G
2011-02-13,13.83,13,19.11,,7.5,,0.3,G
2011-02-14,14.22,12,16.0,*,12.5,*,0.5,G
2011-02-15,15.89,8,18.22,*,13.0,*,0.0,G
2011-02-16,16.89,12,20.0,*,13.0,*,0.0,I
2011-02-17,18.17,12,21.11,,13.0,,0.0,G
2011-02-18,18.78,11,23.0,*,11.5,*,0.0,G
2011-02-19,19.06,11,23.11,,9.78,,0.0,G
2011-02-20,18.0,12,23.0,,11.61,,0.0,G
2011-02-21,18.89,12,25.0,*,8.0,*,0.0,G
2011-02-22,19.56,12,25.5,*,9.0,*,0.0,I
2011-02-23,18.89,12,25.61,,6.72,,0.0,G
2011-02-24,17.89,13,22.39,,9.78,,,
2011-02-25,17.94,12,23.28,,9.78,,0.5,G
2011-02-26,18.28,11,23.28,,9.89,,8.1,G
2011-02-27,18.83,13,23.28,,12.72,,4.3,G
2011-02-28,19.94,11,24.0,*,11.0,*,0.0,G
2011-03-01,18.11,11,25.28,,10.39,,6.9,G
2011-03-02,17.61,11,22.61,,10.39,,4.8,G
2011-03-03,18.39,12,22.11,*,8.78,*,0.0,G
2011-03-04,17.89,13,23.0,*,6.0,*,0.0,G
2011-03-05,18.0,12,24.11,*,7.0,*,0.0,I
2011-03-06,17.56,12,25.72,,5.72,,0.0,G
2011-03-07,18.67,12,23.5,*,6.89,*,0.0,G
2011-03-08,19.39,13,24.0,*,8.89,*,0.0,G
2011-03-09,18.89,12,24.11,*,13.0,*,,
2011-03-10,18.83,13,24.5,,10.0,,10.7,G
2011-03-11,15.94,11,19.0,*,12.39,*,0.0,G
2011-03-12,17.56,13,24.0,*,13.0,*,0.5,G
2011-03-13,17.94,10,21.39,*,13.0,*,0.0,G
2011-03-14,18.44,12,22.0,*,11.28,*,0.0,I
2011-03-15,18.28,11,22.72,,10.89,,0.0,G
2011-03-16,17.56,13,21.72,,11.28,,0.0,G
2011-03-17,17.78,10,21.0,*,14.39,*,0.8,G
2011-03-18,17.61,13,21.28,,13.89,,0.0,G
2011-03-19,16.67,13,18.39,*,13.0,*,0.0,G
2011-03-20,16.56,13,18.0,*,14.0,*,0.0,I
2011-03-21,16.89,13,20.0,*,11.61,*,0.0,I
2011-03-22,16.06,13,20.0,*,9.0,*,0.0,G
2011-03-23,17.28,12,24.11,*,4.0,*,0.0,G
2011-03-24,17.89,11,24.0,*,4.89,*,0.0,I
2011-03-25,18.17,13,22.0,*,7.61,*,0.0,I
2011-03-26,18.11,13,21.0,*,13.22,*,0.0,I
2011-03-27,19.11,12,25.0,*,9.0,*,0.0,I
2011-03-28,22.0,13,26.0,*,14.0,*,0.0,I
2011-03-29,19.61,12,26.0,*,7.0,*,,
2011-03-30,21.72,12,26.39,*,12.0,*,0.0,I
2011-03-31,21.44,12,26.0,*,11.0,*,0.0,I
2011-04-01,21.0,12,26.0,*,10.11,*,0.0,I
2011-04-02,21.39,12,26.89,,10.11,,0.0,G
2011-04-03,20.17,12,25.89,,7.0,,0.0,G
2011-04-04,22.0,12,27.0,*,10.61,*,0.0,G
2011-04-05,21.61,13,27.28,,8.5,,0.0,G
2011-04-06,20.33,12,26.5,,8.5,,0.0,G
2011-04-07,20.89,13,25.0,*,15.11,*,0.0,G
2011-04-08,18.89,13,25.0,,9.0,,0.0,G
2011-04-09,20.5,12,24.0,,9.0,,0.0,G
2011-04-10,20.33,12,25.0,*,8.78,*,0.0,G
2011-04-11,20.83,12,26.28,,8.39,,0.0,G
2011-04-12,20.61,9,25.0,*,12.11,*,0.0,I
2011-04-13,23.61,6,25.0,*,22.0,*,0.0,I
2011-04-14,19.78,11,25.11,*,6.72,*,0.0,I
2011-04-15,19.33,11,25.22,*,8.72,*,0.0,I
2011-04-16,20.11,12,27.0,*,7.61,*,0.0,G
2011-04-17,20.5,13,24.0,*,12.0,*,0.0,I
2011-04-18,21.33,11,26.0,*,7.39,*,0.0,G
2011-04-19,20.44,13,25.89,,6.61,,0.0,G
2011-04-20,18.94,9,24.28,,12.5,,1.8,G
2011-04-21,17.17,12,23.89,,12.5,,20.8,G
2011-04-22,17.28,13,22.39,,11.61,,65.0,G
2011-04-23,17.17,11,21.61,,11.61,,2.0,G
2011-04-24,17.89,13,22.0,*,15.11,*,0.0,G
2011-04-25,18.67,12,23.0,*,15.0,*,13.5,G
2011-04-26,20.11,13,23.28,*,16.0,*,19.6,G
2011-04-27,20.28,11,23.78,,14.78,,0.5,G
2011-04-28,22.11,12,27.11,*,11.22,*,0.0,G
2011-04-29,20.0,9,28.0,,11.22,,0.0,G
2011-04-30,20.56,11,23.0,*,15.0,*,0.0,I
2011-05-01,20.5,12,24.0,*,14.0,*,0.0,I
2011-05-02,21.11,12,24.0,*,14.0,*,0.0,I
2011-05-03,20.56,12,24.61,,12.89,,0.0,G
2011-05-04,18.72,10,24.22,,12.89,,0.0,G
2011-05-05,18.72,12,22.0,*,15.28,*,0.0,G
2011-05-06,19.22,11,23.0,*,9.39,*,1.5,G
2011-05-07,20.72,11,24.0,*,15.39,*,0.0,G
2011-05-08,20.78,12,25.0,*,11.72,*,0.0,G
2011-05-09,21.22,12,25.22,,11.0,,0.0,G
2011-05-10,19.72,11,25.72,,14.28,,0.0,G
2011-05-11,19.67,12,24.72,,15.22,,10.4,G
2011-05-12,20.78,12,25.0,*,14.72,*,0.0,G
2011-05-13,18.83,11,25.5,,14.72,,4.1,G
2011-05-14,21.17,11,24.61,,14.28,,32.8,G
2011-05-15,20.33,12,25.28,,9.61,,7.1,G
2011-05-16,21.78,11,25.0,*,11.11,*,0.0,G
2011-05-17,20.44,12,24.72,,9.39,,0.0,G
2011-05-18,21.22,12,24.28,,11.0,,0.0,G
2011-05-19,21.56,12,25.0,*,13.0,*,1.0,E
2011-05-20,21.33,13,24.78,,12.5,,0.0,I
2011-05-21,19.78,12,24.78,,15.0,,0.0,G
2011-05-22,18.67,13,22.89,,13.0,,25.4,G
2011-05-23,18.72,13,24.0,*,11.61,*,8.9,G
2011-05-24,19.17,12,23.28,*,14.0,*,0.0,G
2011-05-25,20.06,10,23.89,,16.22,,23.4,G
2011-05-26,20.22,8,25.0,,15.11,,3.3,G
2011-05-27,19.72,12,24.5,,14.22,,2.3,G
2011-05-28,20.06,5,24.0,,14.22,,11.2,G
2011-05-29,20.44,13,24.72,,14.89,,27.7,G
2011-05-30,20.39,12,24.39,,14.89,,46.5,G
2011-05-31,19.83,10,22.89,,15.0,,13.5,G
2011-06-01,19.06,13,21.78,,15.22,,0.0,G
2011-06-02,18.94,11,22.0,*,13.22,*,15.5,G
2011-06-03,20.56,13,26.0,*,13.61,*,0.0,G
2011-06-04,20.44,13,23.22,,11.5,,0.0,G
2011-06-05,20.0,11,23.22,,11.72,,0.0,G
2011-06-06,20.72,12,24.22,,12.0,,0.3,G
2011-06-07,20.22,11,23.28,,11.5,,0.0,G
2011-06-08,19.78,12,24.5,,15.39,,3.6,G
2011-06-09,20.67,12,24.0,*,13.78,*,20.3,G
2011-06-10,21.5,12,25.0,,13.78,,1.5,G
2011-06-11,20.72,10,25.61,,15.0,,1.8,G
2011-06-12,21.0,12,24.0,*,17.22,*,0.0,G
2011-06-13,21.61,12,25.61,,15.5,,0.8,G
2011-06-14,21.17,13,24.0,*,15.0,*,0.0,G
2011-06-15,21.39,12,25.0,*,15.39,*,0.0,G
2011-06-16,19.56,12,25.22,,15.0,,0.0,G
2011-06-17,19.44,13,23.0,,13.78,,4.1,G
2011-06-18,18.56,12,23.5,,13.78,,11.9,G
2011-06-19,20.11,12,24.0,*,15.39,*,52.3,G
2011-06-20,20.33,12,23.89,,15.0,,22.6,G
2011-06-21,21.06,11,24.5,,14.39,,32.8,G
2011-06-22,19.94,10,25.0,,12.78,,0.0,G
2011-06-23,21.0,11,25.0,*,15.61,*,11.2,G
2011-06-24,19.61,12,25.72,,13.72,,20.1,G
2011-06-25,18.72,11,23.61,,13.72,,30.5,G
2011-06-26,17.67,12,22.0,,14.22,,2.8,G
2011-06-27,19.89,13,23.0,*,13.78,*,26.2,G
2011-06-28,19.83,13,24.0,*,14.0,*,7.9,G
2011-06-29,19.0,11,24.28,,14.28,,1.0,G
2011-06-30,20.06,11,24.39,*,13.5,*,12.7,G
2011-07-01,19.39,13,23.61,,15.0,,0.0,G
2011-07-02,18.83,11,23.61,,14.0,,42.2,G
2011-07-03,18.78,13,23.72,,13.5,,13.7,G
2011-07-04,18.94,12,22.22,,13.5,,1.0,G
2011-07-05,20.22,13,23.0,*,15.22,*,38.1,G
2011-07-06,21.78,12,24.39,*,15.0,*,4.8,G
2011-07-07,20.72,12,24.78,,14.0,,3.3,G
2011-07-08,21.83,13,24.39,*,15.61,*,3.8,G
2011-07-09,19.39,10,23.22,*,14.0,*,0.0,G
2011-07-10,20.33,11,24.0,,14.11,,8.9,G
2011-07-11,19.11,12,24.22,,14.5,,2.8,G
2011-07-12,19.56,13,22.78,*,16.0,*,0.0,G
2011-07-13,18.28,12,22.78,,14.89,,8.9,G
2011-07-14,19.06,13,23.22,,12.5,,9.7,G
2011-07-15,18.94,13,23.11,,12.5,,7.6,G
2011-07-16,18.67,12,22.39,,12.61,,8.4,G
2011-07-17,20.72,13,23.0,*,16.0,*,30.5,G
2011-07-18,19.78,12,23.39,*,12.61,*,0.0,G
2011-07-19,20.44,12,23.61,,12.61,,0.8,G
2011-07-20,20.39,12,24.0,*,14.39,*,0.0,G
2011-07-21,21.0,13,25.0,,13.39,,0.5,G
2011-07-22,20.0,12,28.11,,13.0,,0.3,G
2011-07-23,19.72,10,23.61,,13.0,,1.8,G
2011-07-24,20.33,9,23.5,,14.78,,0.5,G
2011-07-25,20.5,12,23.22,*,16.0,*,0.0,I
2011-07-26,20.56,13,23.22,,15.0,,0.0,G
2011-07-27,20.5,13,23.61,,13.39,,0.0,G
2011-07-28,20.89,13,23.61,,13.39,,36.8,G
2011-07-29,20.5,12,24.78,,14.22,,12.7,G
2011-07-30,19.0,12,23.72,,12.89,,16.0,G
2011-07-31,17.11,4,22.28,,12.89,,13.7,G
2011-08-01,19.33,6,22.0,*,17.0,*,0.0,G
2011-08-02,20.11,10,23.0,,13.61,,17.8,G
2011-08-03,20.94,11,24.0,*,17.0,*,0.0,G
2011-08-04,21.11,13,25.0,*,14.11,*,0.0,G
2011-08-05,21.39,13,24.5,,14.11,,0.0,G
2011-08-06,20.78,9,24.5,,15.0,,0.0,G
2011-08-07,21.28,11,24.0,,15.0,,1.5,G
2011-08-08,21.22,10,25.0,*,11.61,*,0.0,G
2011-08-09,20.94,12,25.72,,11.5,,0.0,G
2011-08-10,22.0,11,26.0,*,16.39,*,2.3,G
2011-08-11,20.78,13,26.5,,11.72,,0.5,G
2011-08-12,20.72,11,25.5,,11.72,,25.4,G
2011-08-13,20.28,12,24.72,,12.72,,8.6,G
2011-08-14,18.39,10,22.39,,14.0,,31.5,G
2011-08-15,20.06,12,23.5,,13.28,,16.3,G
2011-08-16,20.39,13,24.22,,13.28,,0.0,G
2011-08-17,20.61,13,23.5,,13.78,,0.0,G
2011-08-18,21.22,10,24.0,*,16.61,*,0.0,G
2011-08-19,20.5,12,24.5,,14.0,,0.0,G
2011-08-20,18.61,12,23.5,,14.0,,0.0,G
2011-08-21,19.83,12,23.39,*,14.22,*,22.9,G
2011-08-22,20.83,13,25.0,*,13.61,*,23.6,G
2011-08-23,20.72,13,24.61,,13.0,,8.9,G
2011-08-24,19.06,13,24.0,,13.0,,3.6,G
2011-08-25,19.89,11,24.28,,14.22,,20.1,G
2011-08-26,19.39,12,23.22,,14.5,,0.0,G
2011-08-27,19.56,12,25.22,,13.78,,2.8,G
2011-08-28,19.94,13,25.39,,12.89,,0.5,G
2011-08-29,18.39,7,22.0,*,15.39,*,6.9,G
2011-08-30,20.22,12,24.39,,14.72,,0.3,G
2011-08-31,20.22,12,25.0,*,16.0,*,0.0,G
2011-09-01,21.06,13,26.22,*,15.0,*,0.3,G
2011-09-02,18.83,12,26.5,,11.78,,32.8,G
2011-09-03,19.39,11,24.22,,11.78,,5.1,G
2011-09-04,20.06,13,23.5,,11.78,,1.0,G
2011-09-05,19.28,12,23.0,,14.5,,0.8,G
2011-09-06,20.11,12,24.22,*,14.0,*,1.0,G
2011-09-07,21.72,10,24.0,*,16.0,*,0.0,G
2011-09-08,20.78,9,25.0,*,15.0,*,0.0,I
2011-09-09,20.94,8,24.61,*,14.0,*,0.0,I
2011-09-10,20.61,13,25.5,,13.0,,0.3,G
2011-09-11,19.72,13,25.0,,13.0,,3.0,E
2011-09-12,18.61,11,23.22,,13.0,,6.3,G
2011-09-13,19.61,13,22.0,,15.0,,30.2,G
2011-09-14,19.17,13,25.0,*,14.22,*,29.2,G
2011-09-15,20.28,10,25.22,,12.89,,59.7,G
2011-09-16,20.22,12,24.5,,12.89,,34.3,G
2011-09-17,19.28,11,22.0,*,13.78,*,8.4,G
2011-09-18,18.89,13,21.22,*,13.39,*,12.4,G
2011-09-19,18.89,12,21.0,*,17.0,*,0.0,G
2011-09-20,18.22,13,21.89,,13.5,,7.1,G
2011-09-21,19.72,9,24.0,*,15.0,*,3.0,G
2011-09-22,21.33,12,24.22,,13.72,,8.9,G
2011-09-23,20.72,11,24.5,,13.72,,16.3,G
2011-09-24,20.83,11,24.0,,15.0,,19.3,G
2011-09-25,20.22,13,25.0,*,14.0,*,7.4,G
2011-09-26,19.56,13,24.5,,11.0,,23.1,G
2011-09-27,19.22,11,25.0,,11.0,,15.5,G
2011-09-28,18.78,13,25.0,,13.61,,44.7,G
2011-09-29,19.22,12,24.78,,14.89,,13.7,G
2011-09-30,18.94,11,24.39,,14.61,,13.2,G
2011-10-01,17.89,9,23.78,,14.61,,5.1,G
2011-10-02,18.28,12,22.28,,14.61,,24.4,G
2011-10-03,19.22,13,22.78,,15.0,,9.1,G
2011-10-04,19.72,12,23.0,*,14.39,*,18.3,G
2011-10-05,20.11,10,23.0,*,14.0,*,2.0,G
2011-10-06,20.33,12,23.5,,13.5,,1.8,G
2011-10-07,20.78,11,23.39,,14.72,,0.0,I
2011-10-08,19.17,13,23.5,,13.5,,0.0,G
2011-10-09,19.67,11,23.78,,13.5,,0.0,G
2011-10-10,18.83,13,25.39,,14.0,,8.6,G
2011-10-11,19.11,13,24.0,*,17.0,*,64.5,G
2011-10-12,17.61,12,22.22,,16.0,,12.7,G
2011-10-13,19.06,10,21.0,*,16.22,*,0.8,G
2011-10-14,17.33,10,21.5,,14.78,,0.0,G
2011-10-15,16.67,13,19.22,,14.78,,47.0,G
2011-10-16,16.94,13,19.5,,15.5,,21.8,G
2011-10-17,17.11,12,18.5,,15.5,,39.1,G
2011-10-18,17.33,13,19.0,*,16.0,*,13.2,G
2011-10-19,16.06,13,19.0,,14.5,,4.3,G
2011-10-20,14.61,13,16.0,*,13.0,*,16.5,G
2011-10-21,14.61,11,16.22,,12.0,,0.0,G
2011-10-22,14.22,12,17.0,,12.0,,0.3,G
2011-10-23,14.5,13,17.0,*,12.61,*,0.0,G
2011-10-24,15.0,13,18.0,*,12.39,*,0.0,G
2011-10-25,15.67,10,19.0,*,11.22,*,0.0,G
2011-10-26,17.11,11,22.0,*,11.0,*,0.0,I
2011-10-27,18.56,11,22.0,,11.39,,0.0,G
2011-10-28,19.56,12,24.0,,10.22,,0.0,G
2011-10-29,16.78,11,23.5,,10.22,,0.5,G
2011-10-30,16.5,12,19.22,,13.22,,0.0,G
2011-10-31,14.11,13,15.0,*,13.0,*,3.8,G
2011-11-01,16.61,12,19.0,*,13.0,*,0.0,G
