date,tmean_c,tmean_n,tmax_c,tmax_flag,tmin_c,tmin_flag,prcp_mm,prcp_flag
2004-02-07,20.44,15,23.0,*,18.0,*,0.0,I
2004-02-08,16.67,18,20.0,*,15.0,*,,
2004-02-09,19.94,12,23.0,*,16.0,*,0.0,I
2004-02-10,20.06,17,25.0,*,15.0,*,0.0,I
2004-02-11,20.11,16,26.0,*,13.0,*,0.0,A
2004-02-12,21.56,18,27.39,*,17.61,*,0.0,G
2004-02-13,21.72,18,27.89,,15.78,,0.0,G
2004-02-14,21.78,18,28.0,*,17.78,*,0.0,D
2004-02-15,19.94,16,28.39,,17.78,,0.0,G
2004-02-16,19.0,10,21.72,,16.78,,0.0,G
2004-02-17,16.94,17,18.78,*,16.0,*,7.4,G
2004-02-18,15.11,7,17.39,,13.78,,8.6,G
2004-02-19,14.33,16,19.0,*,12.0,*,1.0,G
2004-02-20,18.89,18,28.0,*,11.39,*,0.0,G
2004-02-21,21.33,18,29.11,*,12.78,*,0.0,G
2004-02-22,22.72,18,29.28,,12.78,,0.0,G
2004-02-23,22.5,16,29.39,*,15.61,*,0.0,G
2004-02-24,24.11,19,30.0,*,18.0,*,0.0,C
2004-02-25,24.5,17,30.0,*,19.0,*,0.0,G
2004-02-26,19.22,19,24.28,*,15.0,*,0.0,G
2004-02-27,15.0,19,19.89,,13.61,,0.0,G
2004-02-28,16.72,20,20.39,,13.89,,0.0,G
2004-02-29,19.61,12,25.0,*,14.11,*,0.0,G
2004-03-01,21.22,18,27.0,*,16.0,*,0.0,C
2004-03-02,21.61,20,27.28,,16.22,,0.0,G
2004-03-03,21.56,20,27.5,,15.22,,0.0,C
2004-03-04,23.56,16,29.28,*,16.72,*,0.0,G
2004-03-05,21.44,17,29.39,,14.72,,0.0,G
2004-03-06,23.22,17,30.72,,14.78,,0.3,G
2004-03-07,20.83,19,29.11,,15.0,,0.0,G
2004-03-08,19.78,18,25.72,,15.11,,0.5,D
2004-03-09,15.83,21,19.0,*,10.0,*,0.5,D
2004-03-10,17.28,19,23.0,*,12.78,*,0.0,B
2004-03-11,18.17,15,24.0,*,14.0,*,0.0,B
2004-03-12,19.11,16,24.78,*,14.89,*,0.0,B
2004-03-13,18.94,19,23.0,*,16.78,*,,
2004-03-14,21.56,20,26.0,*,17.61,*,0.3,G
2004-03-15,22.28,18,27.0,*,18.39,*,0.0,G
2004-03-16,22.67,19,28.0,*,16.0,*,0.0,G
2004-03-17,22.0,16,28.5,,14.39,,0.0,B
2004-03-18,23.78,12,27.0,*,18.0,*,0.0,A
2004-03-19,21.11,19,27.89,,18.0,,2.0,B
2004-03-20,18.72,12,21.0,*,17.0,*,0.0,H
2004-03-21,18.78,11,24.22,*,16.28,*,0.0,C
2004-03-22,19.89,16,24.0,*,16.0,*,0.0,B
2004-03-23,21.89,11,25.0,*,17.0,*,0.0,A
2004-03-24,20.39,17,25.11,,17.78,,0.0,B
2004-03-25,17.89,16,19.0,*,17.0,*,2.0,E
2004-03-26,17.72,18,20.0,*,16.22,*,3.0,B
2004-03-27,18.06,18,23.11,*,11.89,*,0.0,B
2004-03-28,22.78,9,26.0,*,17.0,*,0.0,A
2004-03-29,21.56,17,26.5,,14.61,,0.0,C
2004-03-30,19.89,18,26.72,,16.61,,0.0,E
2004-03-31,18.5,14,24.5,,12.78,,0.0,G
2004-04-01,20.11,17,26.28,*,13.0,*,0.0,C
2004-04-02,24.44,12,28.0,*,17.0,*,0.0,I
2004-04-03,23.5,17,29.28,*,18.22,*,0.0,C
2004-04-04,20.83,10,29.61,,17.22,,6.1,E
2004-04-05,23.67,11,29.72,,17.61,,0.0,B
2004-04-06,24.94,13,29.0,*,19.89,*,0.0,A
2004-04-07,28.61,8,31.0,*,23.0,*,0.0,G
2004-04-08,25.94,14,32.0,*,18.0,*,0.0,C
2004-04-09,27.28,10,34.0,*,19.0,*,0.0,I
2004-04-10,26.06,9,33.28,*,16.0,*,0.0,I
2004-04-11,26.61,13,33.61,,17.11,,1.0,E
2004-04-12,28.72,12,33.0,*,22.0,*,0.0,I
2004-04-13,21.72,13,24.5,*,18.61,*,0.0,A
2004-04-14,16.5,14,20.11,*,14.0,*,4.6,B
2004-04-15,16.72,14,21.0,*,10.61,*,0.0,C
2004-04-16,19.78,14,23.0,*,15.61,*,0.0,B
2004-04-17,17.17,11,23.39,,9.39,,0.0,B
2004-04-18,16.67,14,23.28,,11.78,,1.0,C
2004-04-19,19.06,16,24.0,*,15.61,*,0.5,E
2004-04-20,18.72,16,24.72,,10.61,,0.0,E
2004-04-21,23.11,12,29.0,*,12.72,*,0.0,B
2004-04-22,25.28,14,30.5,,14.61,,0.0,C
2004-04-23,24.39,15,30.72,*,13.0,*,0.0,G
2004-04-24,23.39,14,31.0,,13.39,,0.0,D
2004-04-25,25.89,13,32.0,*,14.78,*,0.0,G
2004-04-26,25.0,13,32.22,,14.72,,0.3,G
2004-04-27,24.06,14,30.22,,16.78,,0.0,G
2004-04-28,24.28,11,28.0,*,18.89,*,0.0,A
2004-04-29,23.5,13,28.61,,18.5,,0.0,B
2004-04-30,24.5,15,30.0,*,17.0,*,0.0,D
2004-05-01,24.67,14,30.22,,17.0,,0.0,G
2004-05-02,23.61,15,30.0,*,18.0,*,0.0,G
2004-05-03,19.28,10,21.0,*,18.0,*,,
2004-05-04,19.89,13,23.0,*,18.0,*,1.5,G
2004-05-05,22.61,16,27.61,*,18.61,*,1.0,G
2004-05-06,23.83,12,27.78,,18.61,,0.0,G
2004-05-07,22.72,16,27.22,*,18.78,*,0.3,G
2004-05-08,22.83,17,28.0,,17.61,,0.0,G
2004-05-09,23.28,14,27.28,,18.11,,0.0,G
2004-05-10,24.83,10,29.0,,18.61,,0.0,B
2004-05-11,25.22,12,30.0,*,19.89,*,0.0,G
2004-05-12,24.56,11,30.28,,19.39,,0.0,C
2004-05-13,25.06,15,30.39,,19.0,,0.0,G
2004-05-14,23.56,15,30.11,,17.28,,0.0,G
2004-05-15,23.22,16,28.0,*,17.72,*,0.0,G
2004-05-16,23.0,17,28.0,*,18.39,*,2.5,B
2004-05-17,23.39,12,27.5,,17.5,,18.0,B
2004-05-18,21.78,12,27.0,,17.89,,2.0,B
2004-05-19,21.5,15,25.0,,18.5,,15.0,G
2004-05-20,22.17,15,25.78,,18.61,,2.3,G
2004-05-21,22.61,13,26.28,,18.39,,0.5,G
2004-05-22,22.22,11,26.22,,18.28,,0.0,G
2004-05-23,25.11,9,27.11,*,20.0,*,0.0,I
2004-05-24,23.83,14,28.28,,18.61,,0.0,C
2004-05-25,25.0,11,27.28,*,19.0,*,0.0,A
2004-05-26,24.5,13,29.0,*,18.22,*,0.0,B
2004-05-27,24.22,13,29.0,*,18.78,*,2.0,E
2004-05-28,24.61,11,30.0,*,20.0,*,0.5,A
2004-05-29,24.17,16,30.22,,18.61,,0.0,C
2004-05-30,25.22,10,28.78,,19.39,,0.0,B
2004-05-31,23.28,12,29.22,,17.0,,0.0,H
2004-06-01,23.0,10,28.0,*,19.0,*,0.0,H
2004-06-02,22.61,13,28.39,,18.28,,0.0,H
2004-06-03,24.33,10,27.72,,18.22,,0.0,A
2004-06-04,24.72,11,27.11,*,22.0,*,0.3,G
2004-06-05,22.89,14,27.11,,17.22,,0.0,G
2004-06-06,24.06,10,28.0,*,19.0,*,1.5,G
2004-06-07,21.83,15,27.78,,18.0,,0.8,G
2004-06-08,22.06,16,27.0,*,17.22,*,0.0,G
2004-06-09,23.44,12,27.5,,17.28,,4.6,G
2004-06-10,23.17,16,28.0,*,18.61,*,157.7,G
2004-06-11,24.39,12,28.78,,18.72,,0.0,G
2004-06-12,23.67,15,29.0,*,19.22,*,0.5,G
2004-06-13,23.67,14,29.28,,18.22,,3.3,G
2004-06-14,24.72,16,30.22,*,20.0,*,1.0,G
2004-06-15,22.94,14,30.39,,17.61,,3.8,G
2004-06-16,23.5,15,28.28,,17.11,,0.0,G
2004-06-17,22.78,11,27.5,,17.11,,6.1,G
2004-06-18,21.83,16,26.72,,18.28,,0.0,G
2004-06-19,21.06,16,25.61,,18.28,,2.3,G
2004-06-20,21.44,12,24.5,,16.89,,0.8,G
2004-06-21,21.28,9,25.89,*,19.28,*,0.8,G
2004-06-22,22.06,16,27.0,*,16.72,*,0.0,G
2004-06-23,23.17,12,27.22,,18.78,,3.0,B
2004-06-24,22.94,12,27.22,,18.22,,11.9,E
2004-06-25,21.78,14,26.28,,17.11,,47.0,C
2004-06-26,23.44,12,27.0,*,17.22,*,0.0,C
2004-06-27,22.5,15,27.0,,17.28,,0.0,C
2004-06-28,22.22,15,27.28,,17.39,,0.0,H
2004-06-29,22.5,14,25.0,*,19.39,*,8.9,B
2004-07-06,22.61,9,25.28,*,19.0,*,0.0,A
2004-07-07,21.72,14,25.89,,18.11,,3.6,G
2004-07-08,22.33,13,26.22,,17.78,,0.0,G
2004-07-09,21.44,13,24.39,,18.22,,0.5,B
2004-07-10,21.89,16,26.11,*,17.78,*,2.5,G
2004-07-11,22.39,11,26.0,*,16.0,*,0.0,G
2004-07-12,22.39,14,26.39,,18.0,,0.0,A
2004-07-13,21.5,13,26.28,,18.0,,0.3,G
2004-07-14,20.61,12,25.0,*,17.0,*,3.6,G
2004-07-15,24.56,5,26.0,*,20.0,*,0.0,G
2004-07-16,23.06,13,26.22,,16.28,,0.5,G
2004-07-17,22.56,16,28.0,*,19.22,*,0.5,G
2004-07-18,23.28,17,29.0,*,16.22,*,2.5,G
2004-07-19,23.5,17,28.78,,16.28,,0.0,G
2004-07-20,23.72,16,28.78,,19.0,,0.8,G
2004-07-21,23.17,14,28.0,*,18.39,*,0.3,G
2004-07-22,22.61,13,28.78,,16.5,,0.0,G
2004-07-23,22.67,15,27.28,,16.61,,3.3,G
2004-07-24,23.22,7,27.28,,18.0,,0.3,G
2004-07-25,23.28,13,27.0,*,17.78,*,0.0,G
2004-07-26,23.0,16,27.28,*,18.11,*,0.0,G
2004-07-27,23.61,15,27.39,,18.89,,0.0,B
2004-07-28,23.33,16,27.28,,17.89,,9.9,A
2004-07-29,24.78,11,29.0,*,19.0,*,0.0,I
2004-07-30,25.61,11,29.11,,16.39,,4.1,B
2004-07-31,22.5,15,29.22,,16.72,,13.0,D
2004-08-01,22.72,12,29.0,*,18.61,*,5.1,B
2004-08-02,23.67,12,28.89,,17.61,,16.3,G
2004-08-03,25.06,14,28.22,,20.11,,0.0,G
2004-08-04,25.17,11,28.61,,17.22,,0.0,G
2004-08-05,23.78,13,28.72,,17.28,,0.3,G
2004-08-06,27.06,9,29.0,*,23.61,*,0.0,G
2004-08-07,25.0,11,28.0,*,21.0,*,0.0,I
2004-08-08,26.0,8,28.0,*,22.89,*,0.0,A
2004-08-09,24.94,13,28.0,*,20.28,*,0.0,G
2004-08-10,23.17,13,28.39,,19.5,,0.0,E
2004-08-11,24.0,12,29.0,*,18.78,*,0.0,B
2004-08-12,24.17,14,29.39,,18.28,,0.0,C
2004-08-13,23.72,15,28.72,,16.39,,0.0,C
2004-08-14,23.94,15,28.28,,17.39,,0.0,B
2004-08-15,23.5,18,28.22,*,19.22,*,0.0,G
2004-08-16,20.61,19,28.39,,16.0,,7.1,B
2004-08-17,22.5,20,26.5,,19.39,,0.0,C
2004-08-18,21.5,15,25.0,*,18.89,*,1.5,B
2004-08-19,21.78,19,27.0,*,18.0,*,4.1,C
2004-08-20,23.28,18,27.39,,17.72,,0.0,C
2004-08-21,22.67,17,28.0,,17.72,,0.0,C
2004-08-22,23.33,19,28.0,*,18.22,*,0.0,B
2004-08-23,24.06,14,28.0,*,21.0,*,0.0,A
2004-08-24,22.83,19,27.11,*,19.0,*,0.0,H
2004-08-25,21.78,16,27.78,,17.11,,0.5,C
2004-08-26,22.44,18,27.61,*,17.0,*,0.0,B
2004-08-27,22.06,20,28.22,,17.0,,0.0,H
2004-08-28,22.39,18,27.0,*,18.0,*,5.1,C
2004-08-29,22.56,14,27.89,*,19.22,*,0.0,B
2004-08-30,24.0,11,28.28,,17.11,,0.0,B
2004-08-31,21.72,16,28.11,,17.11,,0.0,C
2004-09-01,21.89,18,28.0,*,17.5,*,0.0,B
2004-09-02,22.67,16,28.0,,18.22,,1.0,B
2004-09-03,23.44,17,28.0,*,17.0,*,0.0,A
2004-09-04,23.72,17,29.0,*,18.0,*,0.0,H
2004-09-05,22.89,18,29.0,*,17.61,*,0.0,B
2004-09-06,22.39,18,29.39,,16.78,,0.0,B
2004-09-07,23.78,14,28.0,*,18.28,*,9.9,B
2004-09-08,22.0,18,29.5,,17.11,,0.0,E
2004-09-09,22.78,17,28.0,,18.0,,3.0,G
2004-09-10,23.0,15,28.0,*,18.5,*,0.0,G
2004-09-11,21.72,16,28.28,,17.72,,0.5,A
2004-09-12,22.11,18,27.22,*,18.0,*,19.8,G
2004-09-13,23.33,14,29.5,,16.61,,4.1,G
2004-09-14,23.0,19,29.0,*,16.11,*,0.0,G
2004-09-15,22.89,18,29.5,,19.61,,0.0,C
2004-09-16,23.67,20,29.0,*,17.72,*,0.0,B
2004-09-17,22.5,11,29.22,,17.39,,0.0,C
2004-09-18,24.17,15,28.0,*,19.0,*,0.0,A
2004-09-19,22.72,12,29.0,,16.78,,0.8,C
2004-09-20,25.5,9,29.22,,17.89,,0.0,H
2004-09-21,21.39,19,28.39,,16.89,,17.0,C
2004-09-22,22.0,14,27.0,*,18.0,*,0.0,H
2004-09-23,22.67,19,28.0,*,18.22,*,0.0,B
2004-09-24,22.0,15,28.11,,17.0,,25.9,C
2004-09-25,22.44,15,27.0,*,19.5,*,0.0,A
2004-09-26,22.33,17,27.5,,17.61,,5.1,C
2004-09-27,22.89,17,28.0,*,17.78,*,0.0,H
2004-09-28,22.0,17,28.72,,17.61,,35.1,G
2004-09-29,22.61,14,27.0,,17.61,,19.0,G
2004-09-30,22.44,17,27.0,*,18.78,*,0.0,G
2004-10-01,23.06,13,26.72,,18.0,,0.0,H
2004-10-02,20.56,15,26.39,,17.39,,2.0,G
2004-10-03,20.78,15,24.22,,17.39,,0.0,G
2004-10-04,22.0,14,25.0,,18.22,,1.5,G
2004-10-05,21.67,15,25.78,*,16.78,*,2.0,G
2004-10-06,21.83,14,27.0,*,19.0,*,0.0,G
2004-10-07,23.83,10,27.39,,18.61,,5.1,A
2004-10-08,23.33,18,28.11,,18.72,,0.0,A
2004-10-09,23.11,14,28.61,,18.72,,31.0,C
2004-10-10,23.22,15,28.61,,19.39,,0.0,B
2004-10-11,23.72,19,29.0,*,19.39,*,0.0,B
2004-10-12,22.56,9,26.0,*,19.0,*,,
2004-10-26,23.22,8,27.0,*,19.0,*,0.0,I
2004-10-27,21.67,6,24.0,*,20.0,*,0.0,I
2004-10-28,22.11,12,25.0,*,18.0,*,0.0,I
2004-10-29,20.17,18,23.0,*,18.0,*,0.0,I
2004-10-30,21.22,9,25.0,*,16.0,*,0.0,I
2004-10-31,21.94,13,26.0,*,19.0,*,,
2004-11-01,23.22,14,28.0,*,18.0,*,0.0,I
2004-11-02,23.06,13,27.0,*,19.0,*,0.0,I
2004-11-03,22.89,16,26.0,*,19.0,*,0.0,I
2004-11-04,21.0,12,26.0,*,19.0,*,,
2004-11-05,20.28,14,22.0,*,19.0,*,,
2004-11-06,18.72,7,19.0,*,18.0,*,,
2004-11-07,19.22,4,21.0,*,17.0,*,0.0,I
2004-11-08,17.89,12,21.0,*,15.0,*,0.0,I
2004-11-09,17.22,9,20.0,*,15.0,*,0.0,I
2004-11-10,18.17,12,21.0,*,15.0,*,0.0,I
2004-11-11,19.56,15,24.0,*,16.0,*,,
2004-11-12,18.28,10,20.0,*,17.0,*,,
2004-11-13,17.67,13,19.0,*,17.0,*,,
2004-11-14,17.33,15,20.0,*,15.0,*,,
2004-11-15,19.0,12,23.0,*,15.0,*,0.0,I
2004-11-16,19.89,10,22.0,*,17.0,*,,
2004-11-17,19.5,12,23.0,*,17.0,*,,
2004-11-18,20.78,8,22.0,*,18.0,*,,
2004-11-19,20.0,16,24.0,*,14.0,*,0.0,I
2004-11-20,20.61,13,25.0,*,16.0,*,0.0,I
2004-11-21,20.39,11,24.0,*,15.0,*,0.0,I
2004-11-22,20.22,9,22.0,*,19.0,*,,
2004-11-23,21.39,13,27.0,*,18.0,*,0.0,I
2004-11-24,25.39,8,28.0,*,20.0,*,0.0,I
2004-11-25,21.78,14,25.0,*,18.0,*,0.0,I
2004-11-26,21.28,10,25.0,*,18.0,*,0.0,I
2004-11-27,21.0,7,26.0,*,17.0,*,0.0,I
2004-11-29,21.56,11,24.0,*,18.0,*,0.0,I
2004-11-30,20.22,15,25.0,*,13.0,*,0.0,I
2004-12-01,20.44,16,25.0,*,18.0,*,0.0,I
2004-12-02,20.0,11,23.0,*,17.0,*,0.0,I
2004-12-03,18.83,11,21.0,*,14.0,*,,
2004-12-04,18.56,13,21.0,*,16.0,*,,
2004-12-05,20.44,11,25.0,*,16.0,*,0.0,I
2004-12-06,20.67,12,25.0,*,16.0,*,0.0,I
2004-12-07,22.61,10,28.0,*,18.0,*,0.0,I
2004-12-08,22.06,14,25.0,*,19.0,*,0.0,I
2004-12-09,21.94,14,26.0,*,19.0,*,0.0,I
2004-12-10,21.83,16,27.0,*,17.0,*,0.0,I
2004-12-11,20.33,16,24.0,*,17.0,*,0.0,I
2004-12-12,19.0,6,28.0,*,16.0,*,,
2004-12-13,18.06,14,21.0,*,15.0,*,,
2004-12-14,18.11,11,20.0,*,16.0,*,,
2004-12-15,15.78,13,18.0,*,15.0,*,,
2004-12-16,16.44,13,19.0,*,14.0,*,,
2004-12-17,17.22,13,22.0,*,13.0,*,0.0,I
2004-12-18,17.78,13,20.0,*,16.0,*,0.0,I
2004-12-19,18.28,15,22.0,*,16.0,*,0.0,I
2004-12-20,16.11,17,17.0,*,15.0,*,,
2004-12-21,17.44,9,23.0,*,15.0,*,,
2004-12-22,24.78,5,28.0,*,18.0,*,0.0,I
2004-12-23,20.5,10,28.0,*,14.0,*,0.0,I
2004-12-24,22.11,10,26.0,*,18.0,*,0.0,I
2004-12-25,21.11,12,26.0,*,17.0,*,0.0,I
2004-12-26,16.39,11,18.0,*,15.0,*,0.0,I
2004-12-27,14.44,15,17.0,*,13.0,*,,
2004-12-28,13.33,9,16.0,*,12.0,*,,
2004-12-29,14.56,7,16.0,*,14.0,*,,
2004-12-30,15.44,11,16.0,*,14.0,*,,
2004-12-31,17.56,12,22.0,*,15.0,*,,
2005-01-01,18.56,15,22.0,*,15.0,*,0.0,I
2005-01-02,20.28,12,24.0,*,16.0,*,0.0,I
2005-01-03,20.33,9,23.0,*,17.0,*,,
2005-01-04,18.33,9,22.0,*,16.0,*,0.0,I
2005-01-05,19.28,10,24.0,*,11.0,*,0.0,I
2005-01-06,19.44,16,25.0,*,14.0,*,0.0,I
2005-01-07,18.22,9,20.0,*,17.0,*,,
2005-01-09,17.94,12,19.0,*,16.0,*,,
2005-01-10,17.89,11,21.0,*,15.0,*,,
2005-01-11,18.56,15,22.0,*,14.0,*,0.0,I
2005-01-12,20.22,15,27.0,*,16.0,*,0.0,I
2005-01-13,21.72,11,29.0,*,12.0,*,0.0,I
2005-01-14,20.28,15,24.0,*,18.0,*,0.0,I
2005-01-15,15.78,14,17.0,*,14.0,*,0.0,I
2005-01-16,14.5,12,15.0,*,14.0,*,,
2005-01-17,14.83,17,20.0,*,13.0,*,,
2005-01-18,13.06,15,15.0,*,12.0,*,,
2005-01-19,12.61,13,13.0,*,12.0,*,,
2005-01-20,14.17,12,19.0,*,13.0,*,,
2005-01-21,15.22,15,21.0,*,7.0,*,,
2005-01-22,18.94,14,25.0,*,12.0,*,0.0,I
2005-01-23,19.0,15,23.0,*,15.0,*,0.0,I
2005-01-24,17.06,14,22.0,*,11.0,*,0.0,I
2005-01-25,16.56,14,21.0,*,15.0,*,,
2005-01-26,17.33,17,22.0,*,13.0,*,,
2005-01-27,17.56,13,23.0,*,10.0,*,0.0,I
2005-01-28,16.61,12,24.0,*,9.0,*,0.0,I
2005-01-29,18.89,11,23.0,*,17.0,*,,
2005-01-30,20.89,9,25.0,*,17.0,*,0.0,I
2005-01-31,20.78,14,26.0,*,16.0,*,0.0,I
2005-02-01,19.67,17,25.0,*,12.0,*,0.0,I
2005-02-02,22.11,10,25.0,*,17.0,*,0.0,I
2005-02-03,19.22,12,22.0,*,16.0,*,,
2005-02-04,17.56,14,22.0,*,13.0,*,0.0,I
2005-02-05,17.0,17,19.0,*,15.0,*,0.0,I
2005-02-06,18.0,14,22.0,*,15.0,*,,
2005-02-07,19.28,15,22.0,*,16.0,*,0.0,I
2005-02-08,17.33,17,24.0,*,10.0,*,0.0,I
2005-02-09,19.83,13,24.0,*,15.0,*,0.0,I
2005-02-10,19.17,17,23.0,*,15.0,*,0.0,I
2005-02-11,18.83,17,22.0,*,16.0,*,0.0,I
2005-02-12,19.0,15,22.0,*,16.0,*,,
2005-02-13,17.67,16,25.0,*,8.0,*,0.0,I
2005-02-14,19.06,12,28.0,*,10.0,*,0.0,I
2005-02-15,19.44,12,26.0,*,14.0,*,0.0,I
2005-02-16,21.28,14,26.0,*,16.0,*,0.0,I
2005-02-17,21.61,16,26.0,*,18.0,*,0.0,I
2005-02-18,18.28,15,24.0,*,10.0,*,0.0,I
2005-02-19,18.39,13,24.0,*,11.0,*,0.0,I
2005-02-20,19.44,17,26.0,*,16.0,*,0.0,I
2005-02-21,21.94,14,26.0,*,15.0,*,0.0,I
2005-02-22,20.83,16,25.0,*,15.0,*,0.0,I
2005-02-23,20.33,14,27.0,*,12.0,*,0.0,I
2005-02-24,23.0,15,30.0,*,17.0,*,0.0,I
2005-02-25,25.0,15,29.0,*,17.0,*,0.0,I
2005-02-26,24.72,14,31.0,*,17.0,*,0.0,I
2005-02-27,26.28,14,32.0,*,17.0,*,0.0,I
2005-02-28,24.56,14,29.0,*,17.0,*,0.0,I
2005-03-02,26.0,4,27.0,*,24.0,*,0.0,I
2005-03-03,23.67,15,29.0,*,19.0,*,,
2005-03-04,22.17,13,26.0,*,20.0,*,0.0,I
2005-03-05,20.44,11,24.0,*,16.0,*,0.0,I
2005-03-06,22.06,15,28.0,*,17.0,*,0.0,I
2005-03-07,24.28,8,30.0,*,17.0,*,0.0,I
2005-03-08,27.44,14,33.0,*,20.0,*,0.0,I
2005-03-09,25.5,19,31.0,*,20.0,*,0.0,I
2005-03-10,21.0,17,27.0,*,17.0,*,,
2005-03-11,20.5,14,26.0,*,16.0,*,0.0,I
2005-03-12,21.94,15,25.0,*,17.0,*,0.0,I
2005-03-13,24.44,16,32.0,*,18.0,*,0.0,I
2005-03-14,24.33,15,31.0,*,16.0,*,0.0,I
2005-03-15,24.22,15,31.0,*,17.0,*,0.0,I
2005-03-16,25.44,16,31.0,*,21.0,*,0.0,I
2005-03-17,25.33,9,30.0,*,20.0,*,0.0,I
2005-03-18,20.94,16,25.0,*,19.0,*,0.0,I
2005-03-19,22.61,12,29.0,*,18.0,*,0.0,I
2005-03-20,22.78,12,29.0,*,17.0,*,,
2005-03-21,24.28,15,30.0,*,20.0,*,0.0,I
2005-03-22,25.78,15,32.0,*,21.0,*,0.0,I
2005-03-23,25.56,13,29.0,*,21.0,*,0.0,I
2005-03-24,24.61,11,31.0,*,18.0,*,0.0,I
2005-03-25,26.44,16,32.0,*,19.0,*,0.0,I
2005-03-26,27.0,14,32.0,*,20.0,*,0.0,I
2005-03-27,27.22,18,32.0,*,21.0,*,0.0,I
2005-03-28,24.17,16,29.0,*,20.0,*,0.0,I
2005-03-29,19.67,6,21.0,*,19.0,*,0.0,I
2005-03-30,20.5,6,23.0,*,18.0,*,0.0,I
2005-04-07,21.39,5,28.0,*,16.0,*,0.0,I
2005-04-08,23.89,11,28.0,*,18.0,*,0.0,I
2005-04-09,22.39,5,27.0,*,19.0,*,0.0,I
2005-04-11,29.89,9,33.0,*,26.0,*,0.0,I
2005-04-12,28.0,12,32.0,*,21.0,*,0.0,I
2005-04-13,26.44,12,29.0,*,21.0,*,0.0,I
2005-04-14,26.0,9,28.0,*,22.0,*,0.0,I
2005-04-15,22.33,13,28.0,*,20.0,*,,
2005-04-16,18.0,12,20.0,*,16.0,*,,
2005-04-17,18.61,11,22.0,*,16.0,*,,
2005-04-18,18.28,7,22.0,*,14.0,*,0.0,I
2005-04-19,20.56,9,26.0,*,12.0,*,0.0,I
2005-04-20,24.22,9,29.0,*,16.0,*,0.0,I
2005-04-21,27.39,12,38.0,*,17.0,*,0.0,I
2005-04-22,24.33,12,28.0,*,16.0,*,0.0,I
2005-04-23,25.0,11,30.0,*,15.0,*,0.0,I
2005-04-24,24.17,7,28.0,*,20.0,*,0.0,I
2005-04-25,26.44,9,30.0,*,18.0,*,0.0,I
2005-04-26,27.39,12,31.0,*,21.0,*,0.0,I
2005-04-27,26.78,10,30.0,*,16.0,*,0.0,I
2005-04-28,26.33,9,32.0,*,20.0,*,0.0,I
2005-04-29,26.11,10,32.0,*,19.0,*,,
2005-04-30,28.17,11,32.0,*,22.0,*,0.0,I
2005-05-01,27.56,11,30.0,*,22.0,*,0.0,I
2005-05-02,26.06,13,30.0,*,20.0,*,0.0,I
2005-05-03,25.0,8,30.0,*,19.0,*,0.0,I
2005-05-04,26.22,12,31.0,*,19.0,*,0.0,I
2005-05-05,25.83,11,29.0,*,18.0,*,0.0,I
2005-05-06,24.44,12,29.0,*,17.0,*,0.0,I
2005-05-07,23.94,13,28.0,*,18.0,*,0.0,I
2005-05-08,23.61,8,30.0,*,17.0,*,,
2005-05-09,24.39,10,29.0,*,19.0,*,,
2005-05-10,24.0,10,27.0,*,19.0,*,,
2005-05-11,25.0,10,28.0,*,20.0,*,,
2005-05-12,23.0,11,25.0,*,20.0,*,0.0,I
2005-05-13,23.0,10,26.0,*,19.0,*,0.0,I
2005-05-14,24.5,12,28.0,*,19.0,*,0.0,I
2005-05-15,23.56,12,27.0,*,17.0,*,0.0,I
2005-05-16,25.11,10,27.0,*,19.0,*,0.0,I
2005-05-17,25.28,10,28.0,*,20.0,*,0.0,I
2005-05-18,22.89,10,27.0,*,20.0,*,,
2005-05-19,19.61,8,21.0,*,17.0,*,,
2005-05-20,18.56,13,23.0,*,15.0,*,,
2005-05-21,20.5,12,27.0,*,18.0,*,0.0,I
2005-05-22,24.83,7,28.0,*,18.0,*,0.0,I
2005-05-24,25.94,12,31.0,*,20.0,*,0.0,I
2005-05-25,25.28,10,29.0,*,21.0,*,,
2005-05-26,24.67,9,30.0,*,18.0,*,0.0,I
2005-05-27,24.28,12,27.0,*,19.0,*,0.0,I
2005-05-28,26.11,9,29.0,*,20.0,*,0.0,I
2005-05-29,25.83,11,29.0,*,21.0,*,0.0,I
2005-05-30,23.5,4,29.0,*,18.0,*,0.0,I
2005-05-31,25.56,11,31.0,*,19.0,*,0.0,I
2005-06-01,25.28,11,30.0,*,18.0,*,0.0,I
2005-06-02,26.72,10,30.0,*,20.0,*,0.0,I
2005-06-03,26.22,9,30.0,*,19.0,*,0.0,I
2005-06-04,26.44,7,30.0,*,22.0,*,0.0,I
2005-06-05,24.94,12,29.0,*,18.0,*,0.0,I
2005-06-06,24.67,9,27.0,*,21.0,*,0.0,I
2005-06-07,23.89,10,27.0,*,19.0,*,0.0,I
2005-06-08,24.06,12,27.0,*,19.0,*,0.0,I
2005-06-09,23.0,6,27.0,*,17.0,*,0.0,I
2005-06-10,26.11,9,30.0,*,18.0,*,0.0,I
2005-06-11,26.78,8,30.0,*,22.0,*,0.0,I
2005-06-12,27.0,10,31.0,*,19.0,*,0.0,I
2005-06-13,24.5,8,29.0,*,21.0,*,0.0,I
2005-06-14,23.61,10,27.0,*,20.0,*,,
2005-06-15,23.56,9,28.0,*,19.0,*,,
2005-06-16,24.22,10,27.0,*,20.0,*,0.0,I
